Date,Instrument Name,Symbol,Expiry Date,Option Type,Strike Price,Open,High,Low,Close,Volume(Lots),Volume(In 000's)
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,55500,0,0,0,13070,13070,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,58500,0,0,0,10125,10125,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,56750,0,0,0,15,15,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,54000,0,0,0,2,2,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,55750,0,0,0,7.5,7.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,58750,0,0,0,51.5,51.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,57000,0,0,0,18,18,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,59500,0,0,0,78,78,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,55250,0,0,0,5.5,5.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,58250,0,0,0,39,39,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,54750,0,0,0,13813,13813,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,57750,0,0,0,10855,10855,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,54500,0,0,0,3,3,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,57500,0,0,0,24.5,24.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,54500,0,0,0,14061,14061,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,57500,0,0,0,11099.5,11099.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,60000,0,0,0,8689.5,8689.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,56750,0,0,0,11836,11836,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,54000,0,0,0,14557.5,14557.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,55500,0,0,0,6.5,6.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,58500,0,0,0,45,45,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,61250,0,0,0,7530,7530,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,64250,0,0,0,4978.5,4978.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,67250,0,0,0,2928.5,2928.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,70250,0,0,0,1507,1507,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,61750,0,0,0,7079,7079,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,64750,0,0,0,4597,4597,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,67750,0,0,0,2647,2647,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,56250,0,0,0,11,11,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,59250,0,0,0,68,68,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,54250,0,0,0,14309,14309,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,57250,0,0,0,11344.5,11344.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,59750,0,0,0,8926,8926,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,55250,0,0,0,13317.5,13317.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,58250,0,0,0,10368,10368,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,63000,0,0,0,5992.5,5992.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,66000,0,0,0,3710,3710,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,69000,2240,2410,2045,2202,2259,17
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,62000,0,0,0,257,257,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,65000,990,1050,780,912.5,985,41
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,68000,2155,2155,1971,2053,2024,7
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,62250,0,0,0,6637,6637,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,65250,0,0,0,4230,4230,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,68250,0,0,0,2383.5,2383.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,61500,0,0,0,7303.5,7303.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,64500,0,0,0,4786,4786,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,67500,2829,2829,2829,2829,2785.5,2
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,70500,0,0,0,1417,1417,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,60250,0,0,0,8454.5,8454.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,63250,0,0,0,5783.5,5783.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,66250,0,0,0,3545,3545,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,69250,0,0,0,1910,1910,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,62250,0,0,0,285.5,285.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,65250,0,0,0,862,862,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,68250,0,0,0,1998.5,1998.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,61000,0,0,0,7758.5,7758.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,64000,0,0,0,5175,5175,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,67000,0,0,0,3900,3900,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,70000,1924.5,2058,1755,1944,1920,37
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,62500,0,0,0,6419.5,6419.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,65500,0,0,0,4053,4053,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,68500,0,0,0,2449.5,2449.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,62000,0,0,0,6857,6857,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,65000,4500,4500,4500,4500,4414,1
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,68000,2693.5,2803,2579.5,2716,2773,6
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,60500,0,0,0,129.5,129.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,63500,0,0,0,469,469,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,66500,0,0,0,1259.5,1259.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,69500,0,0,0,2960,2960,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,60500,0,0,0,8221,8221,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,63500,0,0,0,5577.5,5577.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,66500,0,0,0,3384.5,3384.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,69500,0,0,0,1803,1803,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,60750,0,0,0,146,146,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,63750,0,0,0,515,515,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,66750,0,0,0,1351.5,1351.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,69750,0,0,0,2807,2807,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,60000,0,0,0,339,339,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,63000,0,0,0,387,387,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,66000,1124,1243,1124,1183.5,1145.5,4
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,69000,2530,2530,2530,2530,2438,1
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,61250,0,0,0,184.5,184.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,64250,0,0,0,616,616,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,67250,0,0,0,1549.5,1549.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,70250,0,0,0,3111,3111,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,62500,0,0,0,317,317,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,65500,0,0,0,933.5,933.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,68500,0,0,0,2478.5,2478.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,61000,0,0,0,164,164,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,64000,0,0,0,564,564,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,67000,1500,1590,1500,1538.5,1458,3
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,70000,3334,3345,3334,3339.5,2949.5,2
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,60250,0,0,0,114.5,114.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,63250,0,0,0,426.5,426.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,66250,0,0,0,1171.5,1171.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,69250,0,0,0,2519.5,2519.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,62750,0,0,0,6205,6205,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,65750,0,0,0,3879.5,3879.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,68750,0,0,0,2138,2138,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,61750,0,0,0,230.5,230.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,64750,0,0,0,731.5,731.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,67750,0,0,0,1765,1765,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,60750,0,0,0,7989,7989,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,63750,0,0,0,5374.5,5374.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,66750,0,0,0,3228,3228,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,69750,0,0,0,1700,1700,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,61500,0,0,0,206.5,206.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,64500,0,0,0,672,672,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,67500,0,0,0,1655,1655,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,82750,0,0,0,14055,14055,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,85750,0,0,0,17022.5,17022.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,72250,0,0,0,4487,4487,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,75250,0,0,0,6938.5,6938.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,78250,0,0,0,9687,9687,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,72500,0,0,0,4675.5,4675.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,75500,0,0,0,7159,7159,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,78500,0,0,0,9924,9924,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,83000,0,0,0,14301.5,14301.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,86000,0,0,0,17270.5,17270.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,72500,0,0,0,834,834,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,75500,0,0,0,334,334,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,78500,0,0,0,116,116,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,83000,0,0,0,18.5,18.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,86000,0,0,0,4.5,4.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,72750,0,0,0,777,777,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,75750,0,0,0,307.5,307.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,78750,0,0,0,105.5,105.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,83250,0,0,0,16.5,16.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,86250,0,0,0,4,4,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,73000,0,0,0,5695,5695,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,76000,0,0,0,7605,7605,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,79000,0,0,0,10401.5,10401.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,83500,0,0,0,14795,14795,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,86500,0,0,0,17767,17767,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,82500,0,0,0,13808.5,13808.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,85500,0,0,0,16774.5,16774.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,72000,0,0,0,4302,4302,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,75000,0,0,0,6720.5,6720.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,78000,0,0,0,9450.5,9450.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,71250,0,0,0,1170.5,1170.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,74250,0,0,0,498,498,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,77250,0,0,0,183.5,183.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,80250,0,0,0,59,59,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,82500,0,0,0,23,23,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,85500,0,0,0,6,6,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,81750,0,0,0,32,32,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,84750,0,0,0,8.5,8.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,71000,1599.5,1718.5,1422.5,1630.5,1748,6
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,74000,890,999,890,942.5,1066.5,4
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,77000,0,0,0,200.5,200.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,80000,0,0,0,65,65,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,81500,0,0,0,35.5,35.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,84500,0,0,0,9.5,9.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,87500,0,0,0,2,2,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,73500,0,0,0,625,625,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,76500,0,0,0,238.5,238.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,79500,0,0,0,79,79,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,81000,0,0,0,43.5,43.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,84000,0,0,0,12,12,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,87000,0,0,0,3,3,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,82000,0,0,0,28.5,28.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,85000,0,0,0,7.5,7.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,72000,1359,1359,1206,1254.5,1434.5,5
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,75000,832.5,878,725.5,785.5,913,16
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,78000,0,0,0,140,140,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,82250,0,0,0,25.5,25.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,85250,0,0,0,6.5,6.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,71500,1350,1350,1350,1350,1096,1
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,74500,0,0,0,460.5,460.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,77500,0,0,0,168,168,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,80500,0,0,0,53.5,53.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,71750,0,0,0,1025,1025,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,74750,0,0,0,425.5,425.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,77750,0,0,0,153.5,153.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,80750,0,0,0,48,48,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,70500,0,0,0,3269.5,3269.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,73500,0,0,0,5460.5,5460.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,76500,0,0,0,8057.5,8057.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,79500,0,0,0,10881.5,10881.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,81000,0,0,0,12337.5,12337.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,84000,0,0,0,15289,15289,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,87000,0,0,0,18263.5,18263.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,83500,0,0,0,15,15,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,86500,0,0,0,3.5,3.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,73000,981,981,981,981,1327.5,1
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,76000,0,0,0,283,283,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,79000,0,0,0,96,96,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,70750,0,0,0,3432,3432,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,73750,0,0,0,5664.5,5664.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,76750,0,0,0,8286.5,8286.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,79750,0,0,0,11123,11123,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,81250,0,0,0,12581.5,12581.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,84250,0,0,0,15536.5,15536.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,87250,0,0,0,18511.5,18511.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,71500,0,0,0,3943,3943,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,74500,0,0,0,6291,6291,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,77500,0,0,0,8981.5,8981.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,80500,0,0,0,11850,11850,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,82000,0,0,0,13317,13317,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,85000,0,0,0,16279,16279,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,82750,0,0,0,20.5,20.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,85750,0,0,0,5.5,5.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,73250,0,0,0,672.5,672.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,76250,0,0,0,260,260,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,79250,0,0,0,87.5,87.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,83750,0,0,0,13.5,13.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,86750,0,0,0,3,3,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,72250,0,0,0,894.5,894.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,75250,0,0,0,362.5,362.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,78250,0,0,0,127.5,127.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,72750,0,0,0,4867,4867,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,75750,0,0,0,7381,7381,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,78750,0,0,0,10162.5,10162.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,83250,0,0,0,14548,14548,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,86250,0,0,0,17519,17519,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,81500,0,0,0,12826.5,12826.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,84500,0,0,0,15784,15784,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,87500,0,0,0,18760,18760,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,81750,0,0,0,13071.5,13071.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,84750,0,0,0,16031.5,16031.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,71250,0,0,0,3768.5,3768.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,74250,0,0,0,6079.5,6079.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,77250,0,0,0,8748.5,8748.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,80250,0,0,0,11607,11607,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,70750,0,0,0,1330.5,1330.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,73750,0,0,0,580,580,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,76750,0,0,0,219,219,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,79750,0,0,0,72,72,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,81250,0,0,0,39,39,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,84250,0,0,0,10.5,10.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,87250,0,0,0,2.5,2.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,71000,4138,4138,3909,4023.5,3878.5,2
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,74000,0,0,0,5870.5,5870.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,77000,0,0,0,8517,8517,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,80000,0,0,0,11364.5,11364.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,82250,0,0,0,13562.5,13562.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,85250,0,0,0,16527,16527,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,71750,0,0,0,4121,4121,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,74750,0,0,0,6504.5,6504.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,77750,0,0,0,9215.5,9215.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,73250,0,0,0,5260,5260,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,76250,0,0,0,7830.5,7830.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,79250,0,0,0,10641,10641,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,80750,0,0,0,12093.5,12093.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,83750,0,0,0,15042,15042,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,86750,0,0,0,18015,18015,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,56250,0,0,0,12328.5,12328.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,59250,0,0,0,9402.5,9402.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,54250,0,0,0,2.5,2.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,57250,0,0,0,21,21,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,59750,0,0,0,88.5,88.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,55750,0,0,0,12822.5,12822.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,CE,58750,0,0,0,9883.5,9883.5,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,56500,0,0,0,13,13,0
04/30/2021,OPTFUT,SILVER       ,24JUN2021,PE,53750,0,0,0,1.5,1.5,0
04/30/2021,FUTCOM,SILVER       ,05JUL2021,-,0,68465,69149,68202,68366,68637,11599
04/30/2021,OPTFUT,SILVER       ,25AUG2021,PE,79250,0,0,0,10473,10473,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,PE,69000,0,0,0,3353.5,3353.5,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,PE,64250,0,0,0,1469.5,1469.5,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,CE,77500,0,0,0,1064.5,1064.5,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,CE,80500,0,0,0,626.5,626.5,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,CE,62500,0,0,0,7879.5,7879.5,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,CE,65500,0,0,0,5771.5,5771.5,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,PE,78250,0,0,0,9636,9636,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,PE,81250,0,0,0,12210,12210,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,PE,63250,0,0,0,1194.5,1194.5,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,CE,76750,0,0,0,1208,1208,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,CE,79750,0,0,0,718,718,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,CE,61750,0,0,0,8460.5,8460.5,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,CE,64750,0,0,0,6264,6264,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,PE,77750,0,0,0,9226,9226,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,PE,80750,0,0,0,11768.5,11768.5,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,PE,62750,0,0,0,1071.5,1071.5,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,PE,65750,0,0,0,1959,1959,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,PE,78500,0,0,0,9843,9843,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,PE,81500,0,0,0,12432,12432,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,PE,63500,0,0,0,1259.5,1259.5,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,CE,78750,0,0,0,858,858,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,CE,81750,0,0,0,496.5,496.5,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,CE,63750,0,0,0,6957.5,6957.5,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,PE,78750,0,0,0,10051.5,10051.5,0
04/30/2021,OPTFUT,SILVER       ,25AUG2021,PE,81750,0,0,0,12655,12655,0
