AMC,Code,Scheme Name,Scheme Type,Scheme Category,Scheme NAV Name,Scheme Minimum Amount,Launch Date, Closure Date,ISIN Div Payout/ ISIN GrowthISIN Div Reinvestment
quant Money Managers Limited,120830,Quant Dynamic Bond,Open Ended,Debt Scheme - Dynamic Bond,Quant Dynamic Bond-Growth Option-Direct Plan,100/-,18-May-1998,22-May-1998,INF966L01754
quant Money Managers Limited,120831,Quant Dynamic Bond,Open Ended,Debt Scheme - Dynamic Bond,Quant Dynamic Bond-Bonus Option-Direct Plan,100/-,18-May-1998,22-May-1998,INF966L01762
quant Money Managers Limited,120829,Quant Dynamic Bond,Open Ended,Debt Scheme - Dynamic Bond,Quant Dynamic Bond-Dividend Option-Direct Plan,100/-,18-May-1998,22-May-1998,INF966L01739INF966L01747
quant Money Managers Limited,100174,Quant Tax Plan,Open Ended,Equity Scheme - ELSS,Quant Tax Plan-Dividend,Rs. 100/-,08-Mar-2000,31-Mar-2000,INF966L01119INF966L01127
quant Money Managers Limited,100175,Quant Tax Plan,Open Ended,Equity Scheme - ELSS,Quant Tax Plan-Growth,Rs. 100/-,08-Mar-2000,31-Mar-2000,INF966L01135
quant Money Managers Limited,120846,Quant Tax Plan,Open Ended,Equity Scheme - ELSS,Quant Tax Plan-Dividend Option-Direct Plan,Rs. 100/-,08-Mar-2000,31-Mar-2000,INF966L01960
quant Money Managers Limited,120847,Quant Tax Plan,Open Ended,Equity Scheme - ELSS,Quant Tax Plan-Growth Option-Direct Plan,Rs. 100/-,08-Mar-2000,31-Mar-2000,INF966L01986
quant Money Managers Limited,100176,Quant Small Cap Fund,Open Ended,Equity Scheme - Small Cap Fund,Quant Small Cap Fund-Dividend,Rs. 100/-,23-Sep-1996,30-Oct-1996,INF966L01036INF966L01044
quant Money Managers Limited,100177,Quant Small Cap Fund,Open Ended,Equity Scheme - Small Cap Fund,Quant Small Cap Fund -Growth,Rs. 100/-,23-Sep-1996,30-Oct-1996,INF966L01AA0
quant Money Managers Limited,120827,Quant Small Cap Fund,Open Ended,Equity Scheme - Small Cap Fund,Quant Small Cap Fund-Dividend Option-Direct Plan,Rs. 100/-,23-Sep-1996,30-Oct-1996,INF966L01663INF966L01671
quant Money Managers Limited,120828,Quant Small Cap Fund,Open Ended,Equity Scheme - Small Cap Fund,Quant Small Cap Fund-Growth Option-Direct Plan,Rs. 100/-,23-Sep-1996,30-Oct-1996,INF966L01689
JM Financial Asset Management Limited,100218,JM Large Cap Fund.,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund-Dividend,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,,INF192K01585INF192K01593
JM Financial Asset Management Limited,100219,JM Large Cap Fund.,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund-Growth,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,,INF192K01601
JM Financial Asset Management Limited,134956,JM Large Cap Fund.,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund (Direct) - Monthly Dividend Option,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,,INF192K01JJ7INF192K01JK5
JM Financial Asset Management Limited,134957,JM Large Cap Fund.,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund (Direct) - Half Yearly Dividend Option,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,,INF192K01JR0INF192K01JZ3
JM Financial Asset Management Limited,134958,JM Large Cap Fund.,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund (Direct) - Annual Dividend Option,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,,INF192K01JU4INF192K01JV2
JM Financial Asset Management Limited,134959,JM Large Cap Fund.,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund - Monthly Dividend Option,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,,INF192K01JH1INF192K01JI9
JM Financial Asset Management Limited,134960,JM Large Cap Fund.,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund (Direct) - Quarterly Dividend Option,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,,INF192K01JN9INF192K01JO7
JM Financial Asset Management Limited,134961,JM Large Cap Fund.,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund - Annual Dividend Option,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,,INF192K01JS8INF192K01JT6
JM Financial Asset Management Limited,134954,JM Large Cap Fund.,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund - Quarterly Dividend Option,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,,INF192K01JL3INF192K01JM1
JM Financial Asset Management Limited,134955,JM Large Cap Fund.,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund - Half Yearly Dividend Option,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,,INF192K01JP4INF192K01JQ2
JM Financial Asset Management Limited,120489,JM Large Cap Fund.,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund (Direct) - Dividend Option,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,,INF192K01BX5INF192K01BY3
JM Financial Asset Management Limited,120490,JM Large Cap Fund.,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund (Direct) - Growth Option,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,,INF192K01BZ0
JM Financial Asset Management Limited,100220,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund-Dividend,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,01-Apr-1995,INF192K01528INF192K01536
JM Financial Asset Management Limited,100221,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund-Growth,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,01-Apr-1995,INF192K01544
JM Financial Asset Management Limited,133407,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund - Annual Bonus Option,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,01-Apr-1995,INF192K01GZ9
JM Financial Asset Management Limited,133408,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund - Half Yearly Dividend Option,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,01-Apr-1995,INF192K01HD4INF192K01HE2
JM Financial Asset Management Limited,133409,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Direct) - Half Yearly Bonus Option - Principal Units,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,01-Apr-1995,INF192K01HV6
JM Financial Asset Management Limited,133410,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund - Quarterly Bonus Option - Principal Units,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,01-Apr-1995,INF192K01HX2
JM Financial Asset Management Limited,133411,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Direct) - Quarterly Bonus Option - Principal Units,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,01-Apr-1995,INF192K01HZ7
JM Financial Asset Management Limited,133412,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Direct) - Monthly Dividend Option,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,01-Apr-1995,INF192K01HN3INF192K01HO1
JM Financial Asset Management Limited,133401,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Direct) - Bonus Option - Principal Units,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,01-Apr-1995,INF192K01GP0
JM Financial Asset Management Limited,133402,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Direct) - Half Yearly Dividend Option,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,01-Apr-1995,INF192K01HH5INF192K01HI3
JM Financial Asset Management Limited,133403,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund - Half Yearly Bonus Option - Principal Units,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,01-Apr-1995,INF192K01HT0
JM Financial Asset Management Limited,133404,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund - Monthly Dividend Option,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,01-Apr-1995,INF192K01HL7INF192K01HM5
JM Financial Asset Management Limited,133405,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund - Quarterly Dividend Option,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,01-Apr-1995,INF192K01HP8INF192K01HQ6
JM Financial Asset Management Limited,133406,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Direct) - Quarterly Dividend Option,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,01-Apr-1995,INF192K01HR4INF192K01HS2
JM Financial Asset Management Limited,120483,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Direct) - Dividend Option,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,01-Apr-1995,INF192K01BO4INF192K01BP1
JM Financial Asset Management Limited,120484,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Direct) - Growth Option,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,01-Apr-1995,INF192K01BQ9
JM Financial Asset Management Limited,130904,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Direct) - Annual Bonus Option,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,01-Apr-1995,INF192K01HB8
JM Financial Asset Management Limited,131476,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund - Annual Dividend Option,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,01-Apr-1995,INF192K01HF9INF192K01HG7
JM Financial Asset Management Limited,131477,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Direct) - Annual Dividend Option,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,01-Apr-1995,INF192K01HJ1INF192K01HK9
JM Financial Asset Management Limited,133400,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund - Bonus Option - Principal Units,Rs.5000/- & in multiples of any amount thereafter,01-Apr-1995,01-Apr-1995,INF192K01GN5
JM Financial Asset Management Limited,100222,JM Income Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,JM Income Fund - Quarerly Dividend Option,5000,01-Jan-2013,,INF192K01999INF192K01AA5
JM Financial Asset Management Limited,100223,JM Income Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,JM Income Fund - Growth Option,5000,01-Jan-2013,,INF192K01AB3
JM Financial Asset Management Limited,100224,JM Income Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,JM Income Fund-Serial Plan 2004 Growth,5000,01-Jan-2013,,
JM Financial Asset Management Limited,100225,JM Income Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,JM Income Fund-Serial Plan 2003 Dividend,5000,01-Jan-2013,,
JM Financial Asset Management Limited,100226,JM Income Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,JM Income Fund-JM Income Fund - Serial Plan 2004 Growth,5000,01-Jan-2013,,
JM Financial Asset Management Limited,100227,JM Income Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,JM Income Fund-Serial Plan 2004 Growth,5000,01-Jan-2013,,
JM Financial Asset Management Limited,100228,JM Income Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,JM Income Fund-Serial Plan 2004 Dividend,5000,01-Jan-2013,,
JM Financial Asset Management Limited,120428,JM Income Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,JM Income Fund (Direct) - Bonus Option - Principal Units,5000,01-Jan-2013,,INF192K01CX3
JM Financial Asset Management Limited,120429,JM Income Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,JM Income Fund (Direct)-Bonus Option - Bonus Units,5000,01-Jan-2013,,
JM Financial Asset Management Limited,120430,JM Income Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,JM Income Fund (Direct) - Growth Option,5000,01-Jan-2013,,INF192K01CW5
JM Financial Asset Management Limited,120431,JM Income Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,JM Income Fund (Direct) - Quarterly Dividend Option,5000,01-Jan-2013,,INF192K01CU9INF192K01CV7
JM Financial Asset Management Limited,100233,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund - Weekly Dividend Option,5000,23-Dec-1997,,INF192K01841INF192K01858
JM Financial Asset Management Limited,100234,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund - Growth Option,5000,23-Dec-1997,,INF192K01882
JM Financial Asset Management Limited,100235,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM High Liquidity Fund-Serial Plan 01,5000,23-Dec-1997,,
JM Financial Asset Management Limited,100236,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM High Liquidity Fund-Serial Plan 02,5000,23-Dec-1997,,
JM Financial Asset Management Limited,100239,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM High Liquidity Fund-Monthly Dividend,5000,23-Dec-1997,,
JM Financial Asset Management Limited,100240,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM High Liquidity Fund-Institutional Plan - Monthly Dividend,5000,23-Dec-1997,,
JM Financial Asset Management Limited,148413,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund - Unclaimed Brokerage I.E.F. (Direct) - Growth Plan,5000,23-Dec-1997,,
JM Financial Asset Management Limited,148414,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund - Unclaimed Application Refund Amount I.E.F. (Direct) - Growth Plan,5000,23-Dec-1997,,
JM Financial Asset Management Limited,148415,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund - Withheld Brokerage I.E.F. (Direct) - Growth Plan,5000,23-Dec-1997,,
JM Financial Asset Management Limited,120410,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund (Direct) - Bonus Option - Bonus Option - Principal units,5000,23-Dec-1997,,INF192K01CN4
JM Financial Asset Management Limited,120411,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund (Direct) - Daily Dividend Option,5000,23-Dec-1997,,INF192K01CH6
JM Financial Asset Management Limited,139257,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund Unclaimed Redemption (Direct) Growth Plan,5000,23-Dec-1997,,INF192K01LA2
JM Financial Asset Management Limited,139258,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund Unclaimed Dividend (Direct) Growth Plan,5000,23-Dec-1997,,INF192K01LB0
JM Financial Asset Management Limited,139259,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund Unclaimed Redemption IEF (Direct) Growth Plan,5000,23-Dec-1997,,INF192K01LC8
JM Financial Asset Management Limited,139260,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund Unclaimed Dividend IEF (Direct) Growth Plan,5000,23-Dec-1997,,INF192K01LD6
JM Financial Asset Management Limited,100242,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM High Liquidity Fund-Montly Dividend,5000,23-Dec-1997,,
JM Financial Asset Management Limited,100244,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund - Quarterly Dividend Option,5000,23-Dec-1997,,INF192K01866INF192K01874
JM Financial Asset Management Limited,100247,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund-Super Institutional Plan- Growth,5000,23-Dec-1997,,INF192K01981
JM Financial Asset Management Limited,120406,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund (Direct) - Growth Option,5000,23-Dec-1997,,INF192K01CM6
JM Financial Asset Management Limited,120407,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund (Direct)  - Weekly Dividend Option,5000,23-Dec-1997,,INF192K01CI4INF192K01CJ2
JM Financial Asset Management Limited,120408,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund (Direct) - Quarterly Dividend Option,5000,23-Dec-1997,,INF192K01CK0INF192K01CL8
JM Financial Asset Management Limited,100248,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund-Short Term Plan,Rs 5000/-,29-Sep-1992,,
JM Financial Asset Management Limited,100249,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - Quarterly Dividend Option,Rs 5000/-,29-Sep-1992,,INF192K01783INF192K01791
JM Financial Asset Management Limited,100250,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - Growth Option,Rs 5000/-,29-Sep-1992,,INF192K01809
JM Financial Asset Management Limited,100253,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - Bonus Option - Principal Units,Rs 5000/-,29-Sep-1992,,INF192K01817
JM Financial Asset Management Limited,134659,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - Annual Dividend Option,Rs 5000/-,29-Sep-1992,,INF192K01KG1INF192K01KH9
JM Financial Asset Management Limited,134660,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - Monthly Dividend Option,Rs 5000/-,29-Sep-1992,,INF192K01JW0INF192K01JX8
JM Financial Asset Management Limited,134661,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - (Direct) Half Yearly Dividend Option,Rs 5000/-,29-Sep-1992,,INF192K01KE6INF192K01KF3
JM Financial Asset Management Limited,134662,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - (Direct) Annual Dividend Option,Rs 5000/-,29-Sep-1992,,INF192K01KI7INF192K01KJ5
JM Financial Asset Management Limited,134663,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - Half Yearly Dividend Option,Rs 5000/-,29-Sep-1992,,INF192K01KC0INF192K01KD8
JM Financial Asset Management Limited,134664,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - (Direct) Monthly Dividend Option,Rs 5000/-,29-Sep-1992,,INF192K01JY6INF192K01KB2
JM Financial Asset Management Limited,120418,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - (Direct) - Bonus Option - Principal Units,Rs 5000/-,29-Sep-1992,,
JM Financial Asset Management Limited,120419,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - (Direct) Bonus Option - Principal Units,Rs 5000/-,29-Sep-1992,,INF192K01CT1
JM Financial Asset Management Limited,120420,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - (Direct) - Quarterly Dividend Option,Rs 5000/-,29-Sep-1992,,INF192K01CP9INF192K01CQ7
JM Financial Asset Management Limited,120421,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - (Direct) - Growth Option,Rs 5000/-,29-Sep-1992,,INF192K01CR5
JM Financial Asset Management Limited,100254,JM Value Fund,Open Ended,Equity Scheme - Value Fund,JM Value Fund - Growth Option,Rs.5000/- & in multiples of any amount thereafter,25-Mar-1997,24-Apr-1997,INF137A01037
JM Financial Asset Management Limited,106168,JM Value Fund,Open Ended,Equity Scheme - Value Fund,JM Value Fund - Dividend Option,Rs.5000/- & in multiples of any amount thereafter,25-Mar-1997,24-Apr-1997,INF137A01011INF137A01029
JM Financial Asset Management Limited,120485,JM Value Fund,Open Ended,Equity Scheme - Value Fund,JM Value Fund (Direct) - Dividend Option,Rs.5000/- & in multiples of any amount thereafter,25-Mar-1997,24-Apr-1997,INF192K01BR7INF192K01BS5
JM Financial Asset Management Limited,120486,JM Value Fund,Open Ended,Equity Scheme - Value Fund,JM Value Fund (Direct) - Growth Option,Rs.5000/- & in multiples of any amount thereafter,25-Mar-1997,24-Apr-1997,INF192K01BT3
