CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTCURUSDINR16-JUL-2021CE72.75,0.0000000,0.0000,0.0000,0.0000,2.3750,2.3175,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR04-JUN-2021PE72.75,0.1175000,0.0000,0.0000,0.0000,0.4675,0.1200,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR07-MAY-2021CE72.75,1.4500000,0.0000,0.0000,0.0000,1.5275,1.3925,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR25-JUN-2021CE72.75,2.1175000,0.0000,0.0000,0.0000,2.7475,2.0675,0.05,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR14-MAY-2021CE72.75,1.5500000,0.0000,0.0000,0.0000,1.4800,1.4925,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR29-MAR-2022CE72.75,4.9550000,0.0000,0.0000,0.0000,4.3450,4.9100,0.05,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR21-MAY-2021PE72.75,0.0625000,0.0000,0.0000,0.0000,0.5225,0.0625,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR14-MAY-2021PE72.75,0.0350000,0.0000,0.0000,0.0000,0.4325,0.0325,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUN-2021CE72.75,2.1550000,0.0000,0.0000,0.0000,6.0775,2.1050,0.05,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR18-JUN-2021CE72.75,2.0250000,0.0000,0.0000,0.0000,1.9700,1.9750,0.05,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR02-JUL-2021CE72.75,2.2025000,0.0000,0.0000,0.0000,3.1275,2.1450,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-SEP-2021CE72.75,3.1775000,0.0000,0.0000,0.0000,4.5875,3.1275,0.05,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUN-2021PE72.75,0.1925000,0.0000,0.0000,0.0000,0.3600,0.1950,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR18-JUN-2021PE72.75,0.1625000,0.0000,0.0000,0.0000,0.2900,0.1675,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR30-APR-2021PE72.75,0.0000000,0.0000,0.0000,0.0000,0.4075,74.0232,0.00,0,0,0,74.02,0.0000000,0.0000000
OPTCURUSDINR29-DEC-2021PE72.75,0.4250000,0.0000,0.0000,0.0000,0.5275,0.4300,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR16-JUL-2021PE72.75,0.0000000,0.0000,0.0000,0.0000,0.2350,0.2425,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR27-MAY-2021PE72.75,0.0450000,0.0425,0.0525,0.0400,0.0400,0.0400,0.01,13178,3000,3000,,218386512.5000000,136512.5000000
OPTCURUSDINR27-MAY-2021CE72.75,1.7425000,1.6500,1.6500,1.5950,1.5950,1.6875,0.06,2384,55,55,,4091450.0000000,90200.0000000
OPTCURUSDINR28-MAY-2021PE72.75,0.0900000,0.0000,0.0000,0.0000,0.5225,0.0925,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR09-JUL-2021CE72.75,2.2875000,0.0000,0.0000,0.0000,3.1675,2.2325,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR29-DEC-2021CE72.75,4.0925000,0.0000,0.0000,0.0000,4.4250,4.0475,0.05,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR21-MAY-2021CE72.75,1.6550000,0.0000,0.0000,0.0000,1.2650,1.5975,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUL-2021PE72.75,0.2600000,0.0000,0.0000,0.0000,0.1825,0.2650,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR11-JUN-2021PE72.75,0.1425000,0.0000,0.0000,0.0000,0.6200,0.1450,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-SEP-2021PE72.75,0.3525000,0.0000,0.0000,0.0000,0.5900,0.3600,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR09-JUL-2021PE72.75,0.2200000,0.0000,0.0000,0.0000,0.1150,0.2250,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR02-JUL-2021PE72.75,0.2025000,0.0000,0.0000,0.0000,0.1150,0.2075,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR07-MAY-2021PE72.75,0.0100000,0.0050,0.0050,0.0050,0.0050,0.0075,0.00,620,620,620,,45108100.0000000,3100.0000000
OPTCURUSDINR11-JUN-2021CE72.75,1.9325000,0.0000,0.0000,0.0000,1.3025,1.8825,0.05,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR04-JUN-2021CE72.75,1.8375000,0.0000,0.0000,0.0000,1.6125,1.7850,0.05,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR29-MAR-2022PE72.75,0.4500000,0.0000,0.0000,0.0000,0.5475,0.4550,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUL-2021CE72.75,2.5200000,0.0000,0.0000,0.0000,2.9750,2.4625,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR21-MAY-2021CE73,1.4350000,0.0000,0.0000,0.0000,1.1150,1.3800,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR21-MAY-2021PE73,0.0925000,0.0000,0.0000,0.0000,0.6200,0.0950,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR04-JUN-2021CE73,1.6300000,0.0000,0.0000,0.0000,1.4500,1.5800,0.05,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR29-MAR-2022CE73,4.7600000,0.0000,0.0000,0.0000,4.1625,4.7175,0.04,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-MAY-2021CE73,1.5450000,0.0000,0.0000,0.0000,1.3450,1.4900,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR11-JUN-2021PE73,0.1850000,0.0000,0.0000,0.0000,0.7200,0.1900,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-JUN-2021CE96,8.2575000,0.0000,0.0000,0.0000,5.8275,7.9500,0.31,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR29-DEC-2021CE96,11.0550000,0.0000,0.0000,0.0000,9.2475,10.7700,0.29,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR11-JUN-2021PE96,0.0275000,0.0000,0.0000,0.0000,0.2725,0.0325,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR29-MAR-2022CE96,12.3500000,0.0000,0.0000,0.0000,10.0800,12.0675,0.28,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR04-JUN-2021CE96,7.8800000,0.0000,0.0000,0.0000,6.8050,7.5675,0.31,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR30-APR-2021PE96,0.0000000,0.0000,0.0000,0.0000,0.6525,103.1592,0.00,0,0,0,103.16,0.0000000,0.0000000
OPTCURGBPINR14-MAY-2021CE96,7.5900000,0.0000,0.0000,0.0000,6.5975,7.2725,0.32,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR18-JUN-2021CE96,8.0975000,0.0000,0.0000,0.0000,6.6225,7.7875,0.31,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR18-JUN-2021PE96,0.0425000,0.0000,0.0000,0.0000,0.2550,0.0475,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR11-JUN-2021CE96,7.9875000,0.0000,0.0000,0.0000,6.8450,7.6775,0.31,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-SEP-2021CE96,9.6825000,0.0000,0.0000,0.0000,5.5350,9.3875,0.30,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR07-MAY-2021PE96,0.0000000,0.0000,0.0000,0.0000,0.3575,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-SEP-2021PE96,0.3300000,0.0000,0.0000,0.0000,3.5950,0.3525,0.02,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR29-MAR-2022PE96,0.7200000,0.0000,0.0000,0.0000,1.2000,0.7525,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR04-JUN-2021PE96,0.0175000,0.0000,0.0000,0.0000,0.2875,0.0200,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-MAY-2021CE96,7.8000000,0.0000,0.0000,0.0000,6.9500,7.4825,0.32,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-JUN-2021PE96,0.0650000,0.0000,0.0000,0.0000,3.9325,0.0750,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR27-MAY-2021CE96,7.7850000,0.0000,0.0000,0.0000,7.8525,7.4675,0.32,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR07-MAY-2021CE96,7.4875000,0.0000,0.0000,0.0000,6.4650,7.1725,0.32,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR30-APR-2021CE96,7.3875000,0.0000,0.0000,0.0000,4.9825,103.1592,95.77,0,0,0,103.16,0.0000000,0.0000000
OPTCURGBPINR27-MAY-2021PE96,0.0075000,0.0000,0.0000,0.0000,0.2400,0.0075,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-MAY-2021PE96,0.0075000,0.0000,0.0000,0.0000,0.2750,0.0100,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR14-MAY-2021PE96,0.0025000,0.0000,0.0000,0.0000,0.3450,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR29-DEC-2021PE96,0.5550000,0.0000,0.0000,0.0000,1.8275,0.5850,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR30-APR-2021CE96.25,7.1375000,0.0000,0.0000,0.0000,4.7900,103.1592,96.02,0,0,0,103.16,0.0000000,0.0000000
OPTCURGBPINR29-MAR-2022PE96.25,0.7550000,0.0000,0.0000,0.0000,1.2525,0.7875,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-MAY-2021PE96.25,0.0100000,0.0000,0.0000,0.0000,0.3050,0.0125,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR04-JUN-2021CE96.25,7.6350000,0.0000,0.0000,0.0000,6.5875,7.3225,0.31,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR29-DEC-2021PE96.25,0.5875000,0.0000,0.0000,0.0000,1.8950,0.6175,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR30-APR-2021PE96.25,0.0000000,0.0000,0.0000,0.0000,0.7075,103.1592,0.00,0,0,0,103.16,0.0000000,0.0000000
OPTCURGBPINR14-MAY-2021CE96.25,7.3400000,0.0000,0.0000,0.0000,6.3850,7.0225,0.32,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR07-MAY-2021CE96.25,7.2375000,0.0000,0.0000,0.0000,6.2550,6.9225,0.32,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR27-MAY-2021PE96.25,0.0100000,0.0000,0.0000,0.0000,0.2650,0.0100,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-MAY-2021CE96.25,7.5525000,0.0000,0.0000,0.0000,6.7325,7.2350,0.32,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR07-MAY-2021PE96.25,0.0000000,0.0000,0.0000,0.0000,0.3900,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR04-JUN-2021PE69.25,1.3675000,0.0000,0.0000,0.0000,2.0550,1.3575,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-SEP-2021CE69.25,1.9525000,0.0000,0.0000,0.0000,5.2875,1.9400,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR30-APR-2021CE69.25,0.0025000,0.0000,0.0000,0.0000,1.8750,68.0200,68.02,0,0,0,68.02,0.0000000,0.0000000
OPTCURUSDINR16-JUL-2021CE69.25,0.0000000,0.0000,0.0000,0.0000,5.6075,5.5475,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR25-JUN-2021CE69.25,5.4075000,0.0000,0.0000,0.0000,6.0525,5.3550,0.05,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR18-JUN-2021PE69.25,0.0025000,0.0000,0.0000,0.0000,0.0075,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR30-APR-2021CE69.25,4.8650000,0.0000,0.0000,0.0000,4.6350,74.0232,69.16,0,0,0,74.02,0.0000000,0.0000000
OPTCURUSDINR14-MAY-2021PE69.25,0.0000000,0.0000,0.0000,0.0000,0.0125,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR27-MAY-2021CE69.25,5.1425000,0.0000,0.0000,0.0000,5.0500,5.0875,0.06,500,0,0,,0.0000000,0.0000000
OPTCURUSDINR21-MAY-2021PE69.25,0.0000000,0.0000,0.0000,0.0000,0.0175,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR25-JUN-2021PE69.25,0.0025000,0.0000,0.0000,0.0000,0.0050,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-SEP-2021CE69.25,6.2850000,0.0000,0.0000,0.0000,7.4875,6.2300,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR29-MAR-2022CE69.25,7.9450000,0.0000,0.0000,0.0000,7.2275,7.8975,0.05,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR29-DEC-2021PE69.25,0.0650000,0.0000,0.0000,0.0000,0.1100,0.0675,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-SEP-2021PE69.25,0.0325000,0.0000,0.0000,0.0000,0.1375,0.0325,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUL-2021CE69.25,5.7250000,0.0000,0.0000,0.0000,6.2525,5.6625,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR02-JUL-2021PE69.25,0.0050000,0.0000,0.0000,0.0000,0.0025,0.0050,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR11-JUN-2021CE69.25,5.2725000,0.0000,0.0000,0.0000,4.1700,5.2175,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR07-MAY-2021PE69.25,0.0000000,0.0000,0.0000,0.0000,0.0125,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR04-JUN-2021CE69.25,5.2025000,0.0000,0.0000,0.0000,4.6200,5.1500,0.05,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR30-APR-2021PE69.25,0.0000000,0.0000,0.0000,0.0000,0.0125,74.0232,0.00,0,0,0,74.02,0.0000000,0.0000000
OPTCURUSDINR02-JUL-2021CE69.25,5.4725000,0.0000,0.0000,0.0000,6.4800,5.4125,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR07-MAY-2021CE69.25,4.9375000,0.0000,0.0000,0.0000,4.5800,4.8800,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-MAY-2021PE69.25,0.0000000,0.0000,0.0000,0.0000,0.0225,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUL-2021PE69.25,0.0100000,0.0000,0.0000,0.0000,0.0075,0.0100,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR16-JUL-2021PE69.25,0.0000000,0.0000,0.0000,0.0000,0.0075,0.0075,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR04-JUN-2021PE69.25,0.0025000,0.0000,0.0000,0.0000,0.0200,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR29-MAR-2022PE69.25,0.0925000,0.0000,0.0000,0.0000,0.1175,0.0925,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR21-MAY-2021CE69.25,5.0800000,0.0000,0.0000,0.0000,4.2100,5.0250,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUN-2021PE69.25,0.0025000,0.0000,0.0000,0.0000,0.1075,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR14-MAY-2021CE69.25,5.0100000,0.0000,0.0000,0.0000,4.5100,4.9525,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-MAY-2021CE69.25,5.1525000,0.0000,0.0000,0.0000,4.4575,5.0975,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR18-JUN-2021CE69.25,5.3400000,0.0000,0.0000,0.0000,5.1475,5.2875,0.05,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR09-JUL-2021CE69.25,5.5400000,0.0000,0.0000,0.0000,6.5175,5.4800,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR11-JUN-2021PE69.25,0.0025000,0.0000,0.0000,0.0000,0.0300,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR27-MAY-2021PE69.25,0.0000000,0.0000,0.0000,0.0000,0.0075,0.0000,0.00,20,0,0,,0.0000000,0.0000000
OPTCURUSDINR29-DEC-2021CE69.25,7.1225000,0.0000,0.0000,0.0000,7.3575,7.0750,0.05,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR09-JUL-2021PE69.25,0.0050000,0.0000,0.0000,0.0000,0.0025,0.0050,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUN-2021CE69.25,5.4375000,0.0000,0.0000,0.0000,8.1625,5.3850,0.05,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR18-JUN-2021CE69.5,5.0925000,0.0000,0.0000,0.0000,4.9025,5.0400,0.05,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR04-JUN-2021PE104.25,1.6450000,0.0000,0.0000,0.0000,3.1200,1.7950,0.15,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR14-MAY-2021PE104.25,1.3050000,0.0000,0.0000,0.0000,3.3325,1.4750,0.17,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR29-DEC-2021PE104.25,2.6375000,0.0000,0.0000,0.0000,5.0400,2.7450,0.11,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-MAY-2021CE104.25,1.1175000,0.0000,0.0000,0.0000,1.5725,0.9525,0.17,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-JUN-2021CE104.25,1.8950000,0.0000,0.0000,0.0000,3.6575,1.7200,0.18,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR11-JUN-2021PE104.25,1.7250000,0.0000,0.0000,0.0000,3.0700,1.8725,0.15,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-JUL-2021CE104.25,2.5400000,0.0000,0.0000,0.0000,2.8200,2.3475,0.19,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR07-MAY-2021CE104.25,0.3800000,0.0000,0.0000,0.0000,1.3900,0.2525,0.13,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR04-JUN-2021CE104.25,1.3025000,0.0000,0.0000,0.0000,1.4950,1.1350,0.17,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR09-JUL-2021PE104.25,1.9725000,0.0000,0.0000,0.0000,1.6150,2.1150,0.14,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-MAY-2021PE104.25,1.5400000,0.0000,0.0000,0.0000,3.0375,1.6950,0.16,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR27-MAY-2021CE104.25,1.0875000,0.0000,0.0000,0.0000,0.5900,0.9250,0.16,2,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-SEP-2021CE104.25,3.6700000,0.0000,0.0000,0.0000,3.5025,3.4700,0.20,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR18-JUN-2021PE104.25,1.7950000,0.0000,0.0000,0.0000,3.1175,1.9400,0.15,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR25-JUN-2021PE104.25,1.8600000,0.0000,0.0000,0.0000,2.4600,2.0000,0.14,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR16-JUL-2021CE104.25,0.0000000,0.0000,0.0000,0.0000,2.2950,2.1025,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR30-APR-2021CE104.25,0.0225000,0.0000,0.0000,0.0000,0.8450,103.1592,103.14,0,0,0,103.16,0.0000000,0.0000000
OPTCURGBPINR18-JUN-2021CE104.25,1.6600000,0.0000,0.0000,0.0000,1.3375,1.4875,0.17,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR07-MAY-2021PE104.25,1.1350000,0.0000,0.0000,0.0000,3.4100,1.3225,0.19,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR14-MAY-2021CE104.25,0.6625000,0.0000,0.0000,0.0000,1.4525,0.5125,0.15,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR25-JUN-2021CE104.25,1.8275000,0.0000,0.0000,0.0000,1.8375,1.6525,0.18,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR27-MAY-2021PE104.25,1.5250000,0.0000,0.0000,0.0000,2.6275,1.6825,0.16,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR09-JUL-2021CE104.25,2.1400000,0.0000,0.0000,0.0000,2.8625,1.9550,0.19,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-SEP-2021PE104.25,2.3950000,0.0000,0.0000,0.0000,5.4500,2.5175,0.12,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR11-JUN-2021CE104.25,1.4850000,0.0000,0.0000,0.0000,1.4975,1.3150,0.17,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR29-MAR-2022PE104.25,2.7550000,0.0000,0.0000,0.0000,3.8950,2.8525,0.10,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR29-DEC-2021CE104.25,5.1575000,0.0000,0.0000,0.0000,4.5800,4.9500,0.21,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR29-MAR-2022CE104.25,6.5025000,0.0000,0.0000,0.0000,4.9750,6.2850,0.22,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD28-SEP-2021CE1.115,0.1026000,0.0000,0.0000,0.0000,0.0743,0.0983,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD29-MAR-2022CE1.115,0.1108000,0.0000,0.0000,0.0000,0.0859,0.1068,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD29-MAR-2022PE1.115,0.0048000,0.0000,0.0000,0.0000,0.0110,0.0053,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD27-MAY-2021PE1.115,0.0000000,0.0000,0.0000,0.0000,0.0003,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD28-JUL-2021PE1.115,0.0002000,0.0000,0.0000,0.0000,0.0003,0.0003,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD27-MAY-2021CE1.115,0.0988000,0.0000,0.0000,0.0000,0.1023,0.0943,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD28-JUN-2021PE1.115,0.0000000,0.0000,0.0000,0.0000,0.0308,0.0001,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD28-SEP-2021PE1.115,0.0010000,0.0000,0.0000,0.0000,0.0171,0.0012,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD29-DEC-2021PE1.115,0.0028000,0.0000,0.0000,0.0000,0.0054,0.0032,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD28-JUN-2021CE1.115,0.0995000,0.0000,0.0000,0.0000,0.0450,0.0950,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD28-JUL-2021CE1.115,0.1004000,0.0000,0.0000,0.0000,0.0954,0.0959,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD29-MAR-2022CE1.12,0.1065000,0.0000,0.0000,0.0000,0.0821,0.1025,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD29-DEC-2021CE1.12,0.1022000,0.0000,0.0000,0.0000,0.1152,0.0981,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD27-MAY-2021CE1.12,0.0938000,0.0000,0.0000,0.0000,0.0974,0.0893,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD29-MAR-2022PE1.12,0.0054000,0.0000,0.0000,0.0000,0.0122,0.0059,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD28-SEP-2021PE1.12,0.0013000,0.0000,0.0000,0.0000,0.0186,0.0015,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD28-JUN-2021CE1.12,0.0946000,0.0000,0.0000,0.0000,0.0424,0.0900,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD28-JUN-2021PE1.12,0.0001000,0.0000,0.0000,0.0000,0.0331,0.0001,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD28-JUL-2021CE1.12,0.0955000,0.0000,0.0000,0.0000,0.0905,0.0910,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD28-SEP-2021CE1.12,0.0979000,0.0000,0.0000,0.0000,0.0708,0.0936,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD28-JUL-2021PE1.12,0.0003000,0.0000,0.0000,0.0000,0.0004,0.0004,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD29-DEC-2021PE1.12,0.0033000,0.0000,0.0000,0.0000,0.0061,0.0037,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD27-MAY-2021PE1.12,0.0000000,0.0000,0.0000,0.0000,0.0003,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD27-MAY-2021PE1.125,0.0000000,0.0000,0.0000,0.0000,0.0005,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD29-MAR-2022CE1.125,0.1022000,0.0000,0.0000,0.0000,0.0784,0.0983,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD29-DEC-2021CE1.125,0.0978000,0.0000,0.0000,0.0000,0.1110,0.0937,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD29-MAR-2022PE1.125,0.0061000,0.0000,0.0000,0.0000,0.0134,0.0067,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD28-SEP-2021CE1.125,0.0932000,0.0000,0.0000,0.0000,0.0675,0.0890,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD28-JUN-2021CE1.125,0.0896000,0.0000,0.0000,0.0000,0.0399,0.0851,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD28-JUL-2021CE1.125,0.0906000,0.0000,0.0000,0.0000,0.0856,0.0862,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD28-JUN-2021PE1.125,0.0001000,0.0000,0.0000,0.0000,0.0356,0.0001,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD28-JUL-2021PE1.125,0.0004000,0.0000,0.0000,0.0000,0.0006,0.0005,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD27-MAY-2021CE1.125,0.0888000,0.0000,0.0000,0.0000,0.0926,0.0843,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD29-DEC-2021PE1.125,0.0038000,0.0000,0.0000,0.0000,0.0068,0.0042,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURUSD28-SEP-2021PE1.125,0.0016000,0.0000,0.0000,0.0000,0.0202,0.0018,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPUSD28-JUN-2021CE1.125,0.2702000,0.0000,0.0000,0.0000,0.1397,0.2668,0.00,0,0,0,,0.0000000,0.0000000
