"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","69750.00","","","","4417.50","4417.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","70000.00","1933.50","2120.00","1715.00","1993.50","2031.50","31","0.930 KGS  ","668.63","112"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","70000.00","","","","4975.00","4975.00","0","0.000 KGS  ","0.00","73"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","70250.00","","","","1982.00","1982.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","70250.00","","","","4738.50","4738.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","70500.00","","","","1898.50","1898.50","0","0.000 KGS  ","0.00","1"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","70500.00","","","","4903.50","4903.50","0","0.000 KGS  ","0.00","2"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","70750.00","","","","1817.00","1817.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","70750.00","","","","5071.00","5071.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","71000.00","1682.50","1786.00","1662.50","1707.00","1534.00","17","0.510 KGS  ","370.80","17"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","71000.00","","","","5241.50","5241.50","0","0.000 KGS  ","0.00","14"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","71250.00","","","","1663.00","1663.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","71250.00","","","","5414.50","5414.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","71500.00","","","","1590.00","1590.00","0","0.000 KGS  ","0.00","3"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","71500.00","","","","5590.00","5590.00","0","0.000 KGS  ","0.00","5"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","71750.00","","","","1519.00","1519.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","71750.00","","","","5768.00","5768.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","72000.00","1405.00","1421.00","1405.00","1413.00","1514.50","2","0.060 KGS  ","44.05","32"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","72000.00","","","","5949.00","5949.00","0","0.000 KGS  ","0.00","20"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","72250.00","","","","1385.50","1385.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","72250.00","","","","6132.00","6132.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","72500.00","","","","1322.00","1322.00","0","0.000 KGS  ","0.00","12"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","72500.00","","","","6317.50","6317.50","0","0.000 KGS  ","0.00","19"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","72750.00","","","","1261.50","1261.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","72750.00","","","","6505.50","6505.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","73000.00","","","","1278.50","1278.50","0","0.000 KGS  ","0.00","5"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","73000.00","","","","6695.50","6695.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","73250.00","","","","1146.50","1146.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","73250.00","","","","6888.00","6888.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","73500.00","","","","1092.00","1092.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","73500.00","","","","7082.50","7082.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","73750.00","","","","1040.00","1040.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","73750.00","","","","7279.00","7279.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","74000.00","","","","990.00","990.00","0","0.000 KGS  ","0.00","2"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","74000.00","","","","7478.00","7478.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","74250.00","","","","942.00","942.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","74250.00","","","","7678.50","7678.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","74500.00","","","","896.00","896.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","74500.00","","","","7881.50","7881.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","74750.00","","","","852.00","852.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","74750.00","","","","8086.00","8086.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","75000.00","822.00","1050.00","822.00","945.50","943.00","10","0.300 KGS  ","227.84","83"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","75000.00","","","","8292.50","8292.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","75250.00","","","","769.00","769.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","75250.00","","","","8500.50","8500.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","75500.00","","","","730.00","730.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","75500.00","","","","8710.50","8710.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","75750.00","","","","693.00","693.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","75750.00","","","","8922.50","8922.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","76000.00","","","","657.50","657.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","76000.00","","","","9135.50","9135.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","76250.00","","","","623.50","623.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","76250.00","","","","9350.50","9350.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","76500.00","","","","591.00","591.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","76500.00","","","","9566.50","9566.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","76750.00","","","","560.00","560.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","76750.00","","","","9784.50","9784.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","77000.00","","","","530.50","530.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","77000.00","","","","10003.50","10003.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","77250.00","","","","502.50","502.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","77250.00","","","","10224.50","10224.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","77500.00","","","","475.50","475.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","77500.00","","","","10446.00","10446.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","77750.00","","","","450.00","450.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","77750.00","","","","10669.50","10669.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","78000.00","","","","425.50","425.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","78000.00","","","","10893.50","10893.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","78250.00","","","","402.00","402.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","78250.00","","","","11119.00","11119.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","78500.00","","","","380.00","380.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","78500.00","","","","11346.00","11346.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","78750.00","","","","359.00","359.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","78750.00","","","","11573.50","11573.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","79000.00","","","","339.00","339.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","79000.00","","","","11802.50","11802.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","79250.00","","","","320.00","320.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","79250.00","","","","12032.00","12032.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","79500.00","","","","302.00","302.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","79500.00","","","","12262.50","12262.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","79750.00","","","","284.50","284.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","79750.00","","","","12494.50","12494.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","80000.00","","","","749.00","749.00","0","0.000 KGS  ","0.00","26"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","80000.00","","","","12727.00","12727.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","80250.00","","","","253.00","253.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","80250.00","","","","12960.00","12960.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","80500.00","","","","238.50","238.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","80500.00","","","","13194.50","13194.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","80750.00","","","","224.50","224.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","80750.00","","","","13429.00","13429.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","81000.00","","","","211.50","211.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","81000.00","","","","13665.00","13665.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","81250.00","","","","199.00","199.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","81250.00","","","","13901.00","13901.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","81500.00","","","","187.00","187.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","81500.00","","","","14138.00","14138.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","81750.00","","","","176.00","176.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","81750.00","","","","14375.50","14375.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","82000.00","","","","165.50","165.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","82000.00","","","","14614.00","14614.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","82250.00","","","","155.50","155.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","82250.00","","","","14852.50","14852.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","82500.00","","","","146.00","146.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","82500.00","","","","15092.00","15092.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","82750.00","","","","137.00","137.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","82750.00","","","","15332.00","15332.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","83000.00","","","","128.50","128.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","83000.00","","","","15572.50","15572.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","83250.00","","","","120.50","120.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","83250.00","","","","15813.00","15813.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","83500.00","","","","113.00","113.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","83500.00","","","","16054.50","16054.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","83750.00","","","","106.00","106.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","83750.00","","","","16296.00","16296.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","46500.00","","","","20878.00","20878.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","46500.00","","","","1.00","1.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","46750.00","","","","20629.50","20629.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","46750.00","","","","1.50","1.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","47000.00","","","","20381.00","20381.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","47000.00","","","","1.50","1.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","47250.00","","","","20132.50","20132.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","47250.00","","","","2.00","2.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","47500.00","","","","19884.00","19884.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","47500.00","","","","2.50","2.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","CE","47750.00","","","","19635.50","19635.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","26APR2021","PE","47750.00","","","","2.50","2.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","FUTCOM","SILVER       ","05MAY2021","-","0.00","66951.00","67600.00","66522.00","67475.00","67480.00","13615","408.450 KGS  ","274101.92","11800"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","78250.00","","","","11212.00","11212.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","78500.00","","","","1488.00","1488.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","78500.00","","","","11412.00","11412.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","78750.00","","","","1442.00","1442.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","78750.00","","","","11613.50","11613.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","79000.00","","","","1397.50","1397.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","79000.00","","","","11816.00","11816.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","79250.00","","","","1354.00","1354.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","79250.00","","","","12020.00","12020.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","79500.00","","","","1311.50","1311.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","79500.00","","","","12225.00","12225.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","79750.00","","","","1270.50","1270.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","79750.00","","","","12431.00","12431.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","80000.00","","","","1230.50","1230.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","80000.00","","","","12638.50","12638.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","80250.00","","","","1191.50","1191.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","80250.00","","","","12846.50","12846.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","80500.00","","","","1153.50","1153.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","80500.00","","","","13056.00","13056.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","80750.00","","","","1117.00","1117.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","80750.00","","","","13266.50","13266.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","81000.00","","","","1081.00","1081.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","81000.00","","","","13478.00","13478.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","81250.00","","","","1046.50","1046.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","81250.00","","","","13690.50","13690.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","81500.00","","","","1012.50","1012.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","81500.00","","","","13904.00","13904.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","81750.00","","","","979.50","979.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","81750.00","","","","14118.50","14118.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","82000.00","","","","948.00","948.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","82000.00","","","","14334.00","14334.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","82250.00","","","","917.00","917.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","82250.00","","","","14550.00","14550.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","82500.00","","","","887.00","887.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","82500.00","","","","14767.50","14767.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","82750.00","","","","857.50","857.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","82750.00","","","","14985.50","14985.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","83000.00","","","","829.50","829.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","83000.00","","","","15204.50","15204.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","83250.00","","","","802.00","802.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","83250.00","","","","15424.00","15424.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","83500.00","","","","775.00","775.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","83500.00","","","","15644.50","15644.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","83750.00","","","","749.00","749.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","83750.00","","","","15866.00","15866.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","84000.00","","","","724.00","724.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","84000.00","","","","16088.00","16088.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","84250.00","","","","699.50","699.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","84250.00","","","","16311.00","16311.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","84500.00","","","","676.00","676.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","84500.00","","","","16535.00","16535.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","84750.00","","","","653.00","653.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","84750.00","","","","16759.00","16759.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","85000.00","","","","631.00","631.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","85000.00","","","","16984.00","16984.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","85250.00","","","","609.50","609.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","85250.00","","","","17210.00","17210.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","85500.00","","","","588.50","588.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","85500.00","","","","17436.50","17436.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","85750.00","","","","568.50","568.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","85750.00","","","","17663.50","17663.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","86000.00","","","","549.00","549.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","86000.00","","","","17891.00","17891.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","86250.00","","","","530.00","530.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","86250.00","","","","18119.50","18119.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","86500.00","","","","511.50","511.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","86500.00","","","","18348.50","18348.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","86750.00","","","","493.50","493.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","86750.00","","","","18577.50","18577.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","87000.00","","","","476.50","476.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","PE","87000.00","","","","18808.00","18808.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","SILVER       ","24JUN2021","CE","87250.00","","","","459.50","459.50","0","0.000 KGS  ","0.00","0"
