CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTCUREURINR28-JUN-2021PE83.75,0.2200000,0.0000,0.0000,0.0000,1.3525,0.2300,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR30-APR-2021PE83.75,0.0875000,0.0000,0.0000,0.0000,0.1125,0.0925,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR07-MAY-2021PE83.75,0.1050000,0.0000,0.0000,0.0000,0.0600,0.1125,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR27-MAY-2021PE83.75,0.1550000,0.0000,0.0000,0.0000,0.0800,0.1650,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR21-MAY-2021PE83.75,0.1425000,0.0000,0.0000,0.0000,0.0475,0.1500,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR16-APR-2021PE83.75,0.0525000,0.0000,0.0000,0.0000,0.0625,0.0575,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR23-APR-2021PE83.75,0.0700000,0.0000,0.0000,0.0000,0.0625,0.0750,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR07-MAY-2021CE83.75,4.1375000,0.0000,0.0000,0.0000,5.9700,4.0000,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021CE83.75,4.9300000,0.0000,0.0000,0.0000,6.2400,4.8000,0.13,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-MAY-2021CE83.75,4.4375000,0.0000,0.0000,0.0000,5.2175,4.3025,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR23-APR-2021CE83.75,3.8950000,0.0000,0.0000,0.0000,5.9650,3.7550,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR26-MAR-2021CE83.75,3.4425000,0.0000,0.0000,0.0000,7.1475,3.3100,0.13,0,0,0,,0.0000000,0.0000000
OPTCUREURINR27-MAY-2021CE83.75,4.4200000,0.0000,0.0000,0.0000,5.8600,4.2875,0.13,0,0,0,,0.0000000,0.0000000
OPTCUREURINR29-DEC-2021CE83.75,7.3700000,0.0000,0.0000,0.0000,10.4800,7.2375,0.13,0,0,0,,0.0000000,0.0000000
OPTCUREURINR30-APR-2021CE83.75,4.0150000,0.0000,0.0000,0.0000,5.0875,3.8775,0.14,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR14-MAY-2021PE74,1.0100000,0.0000,0.0000,0.0000,0.9600,0.9850,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUN-2021PE74,0.9975000,0.0000,0.0000,0.0000,0.6375,0.9750,0.02,15,0,0,,0.0000000,0.0000000
OPTCURUSDINR09-APR-2021PE74,0.9875000,0.0000,0.0000,0.0000,0.9425,0.9125,0.08,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-SEP-2021PE74,0.9900000,0.0000,0.0000,0.0000,0.9000,0.9650,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR23-APR-2021PE74,0.9850000,0.0000,0.0000,0.0000,0.8825,0.9575,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-MAY-2021PE74,1.0075000,0.0000,0.0000,0.0000,1.0725,0.9850,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR30-APR-2021PE74,0.9850000,0.0000,0.0000,0.0000,0.9075,0.9575,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-APR-2021CE74.25,0.3400000,0.3575,0.3575,0.3525,0.3525,0.4225,0.08,1116,15,15,,1119062.5000000,5312.5000000
OPTCURUSDINR26-MAR-2021CE74.25,0.0925000,0.0825,0.0975,0.0700,0.0750,0.0750,0.02,58072,9935,9935,,738447960.0000000,774210.0000000
OPTCURUSDINR12-MAR-2021CE74.25,0.0050000,0.0050,0.0050,0.0025,0.0025,0.0025,0.00,21657,13008,13008,,965879662.5000000,35662.5000000
OPTCURUSDINR31-MAR-2021CE74.25,0.1350000,0.0000,0.0000,0.0000,0.8600,0.1350,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-MAY-2021CE74.25,0.7125000,0.0000,0.0000,0.0000,0.7100,0.7175,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR16-APR-2021CE74.25,0.2900000,0.0000,0.0000,0.0000,0.7150,0.2925,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR07-MAY-2021CE74.25,0.5150000,0.0000,0.0000,0.0000,0.6950,0.5200,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR30-APR-2021CE74.25,0.4400000,0.0000,0.0000,0.0000,0.7300,0.4425,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR14-MAY-2021CE74.25,0.5675000,0.0000,0.0000,0.0000,0.6650,0.5750,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR09-APR-2021CE74.25,0.2200000,0.0000,0.0000,0.0000,0.7500,0.2350,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR19-MAR-2021CE74.25,0.0275000,0.0200,0.0350,0.0200,0.0300,0.0300,0.00,350,451,451,,33499097.5000000,12347.5000000
OPTCURUSDINR23-APR-2021CE74.25,0.3650000,0.0000,0.0000,0.0000,0.7675,0.3675,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR29-DEC-2021CE74.25,2.6425000,0.0000,0.0000,0.0000,3.3625,2.6575,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR21-MAY-2021CE74.25,0.6400000,0.0000,0.0000,0.0000,0.5325,0.6450,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR27-MAY-2021CE74.25,0.7025000,0.0000,0.0000,0.0000,0.6250,0.7075,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUN-2021CE74.25,1.0250000,0.0000,0.0000,0.0000,4.8950,1.0350,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-SEP-2021CE74.25,1.8550000,0.0000,0.0000,0.0000,3.5325,1.8825,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-APR-2021PE74.25,1.1425000,0.0000,0.0000,0.0000,1.0200,1.1150,0.03,21,0,0,,0.0000000,0.0000000
OPTCURUSDINR12-MAR-2021PE74.25,1.2900000,1.3050,1.3375,1.1550,1.2675,1.2675,0.02,1336,1778,1778,,134289807.5000000,2273307.5000000
OPTCURUSDINR26-MAR-2021PE74.25,1.2000000,1.2575,1.2625,1.1225,1.1775,1.1775,0.02,10297,877,877,,66187340.0000000,1070090.0000000
OPTCURUSDINR16-APR-2021PE74.25,1.1575000,0.0000,0.0000,0.0000,1.1025,1.1275,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR07-MAY-2021PE74.25,1.1325000,0.0000,0.0000,0.0000,1.0600,1.1050,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR29-DEC-2021PE74.25,1.0425000,0.0000,0.0000,0.0000,0.9000,1.0300,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUN-2021PE74.25,1.1200000,0.0000,0.0000,0.0000,0.6175,1.0975,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-SEP-2021PE74.25,1.0925000,0.0000,0.0000,0.0000,0.9725,1.0625,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR30-APR-2021PE74.25,1.1400000,0.0000,0.0000,0.0000,1.0425,1.1125,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR16-APR-2021CE75.75,0.0500000,0.0000,0.0000,0.0000,0.2600,0.0500,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR26-MAR-2021CE75.75,0.0050000,0.0000,0.0000,0.0000,5.1575,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR29-DEC-2021CE75.75,1.8250000,0.0000,0.0000,0.0000,2.4575,1.8325,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR30-APR-2021CE75.75,0.1125000,0.0000,0.0000,0.0000,0.2650,0.1125,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR21-MAY-2021CE75.75,0.2200000,0.0000,0.0000,0.0000,0.1700,0.2225,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR27-MAY-2021CE75.75,0.2575000,0.0000,0.0000,0.0000,0.2200,0.2600,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR19-MAR-2021CE75.75,0.0025000,0.0000,0.0000,0.0000,0.2350,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-MAY-2021CE75.75,0.2650000,0.0000,0.0000,0.0000,0.2700,0.2650,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR09-APR-2021CE75.75,0.0275000,0.0000,0.0000,0.0000,0.2800,0.0300,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-SEP-2021CE75.75,1.1350000,0.0000,0.0000,0.0000,2.6275,1.1525,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR12-MAR-2021CE75.75,0.0000000,0.0000,0.0000,0.0000,0.3550,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR19-MAR-2021CE76,0.0000000,0.0000,0.0000,0.0000,0.1925,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR31-MAR-2021CE76,0.0050000,0.0000,0.0000,0.0000,0.2775,0.0050,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR14-MAY-2021CE76,0.1450000,0.0000,0.0000,0.0000,0.1900,0.1450,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR09-APR-2021CE76,0.0200000,0.0000,0.0000,0.0000,0.2325,0.0200,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR21-MAY-2021CE76,0.1800000,0.0000,0.0000,0.0000,0.1375,0.1800,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR23-APR-2021CE76,0.0575000,0.0000,0.0000,0.0000,0.2350,0.0575,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-SEP-2021CE76,1.0375000,0.0000,0.0000,0.0000,2.4925,1.0525,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR30-APR-2021CE76,0.0850000,0.0000,0.0000,0.0000,0.2175,0.0850,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR07-MAY-2021CE76,0.1175000,0.0000,0.0000,0.0000,0.2025,0.1175,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR16-APR-2021CE76,0.0350000,0.0000,0.0000,0.0000,0.2150,0.0350,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR29-DEC-2021CE76,1.7050000,0.0000,0.0000,0.0000,2.3225,1.7150,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR12-MAR-2021CE76,0.0000000,0.0000,0.0000,0.0000,0.2950,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR26-MAR-2021CE76,0.0125000,0.0100,0.0125,0.0075,0.0100,0.0100,0.00,42077,1514,1514,,115079385.0000000,15385.0000000
OPTCURUSDINR27-MAY-2021CE76,0.2125000,0.0000,0.0000,0.0000,0.1800,0.2150,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-MAY-2021CE76,0.2175000,0.0000,0.0000,0.0000,0.2250,0.2200,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-JUN-2021CE76,0.4125000,0.0000,0.0000,0.0000,3.6650,0.4175,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-APR-2021CE76,0.0775000,0.0750,0.0775,0.0750,0.0775,0.0775,0.00,1983,51,51,,3879827.5000000,3827.5000000
OPTCURUSDINR09-APR-2021PE76,2.7100000,0.0000,0.0000,0.0000,2.2875,2.6125,0.10,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR26-MAR-2021PE76,2.8350000,0.0000,0.0000,0.0000,2.8475,2.7975,0.04,3697,0,0,,0.0000000,0.0000000
OPTCURUSDINR21-MAY-2021PE76,2.4225000,0.0000,0.0000,0.0000,2.6000,2.3925,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR14-MAY-2021PE76,2.4650000,0.0000,0.0000,0.0000,2.3475,2.4350,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR29-DEC-2021PE76,1.7875000,0.0000,0.0000,0.0000,1.5350,1.7700,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR07-MAY-2021PE76,2.4675000,0.0000,0.0000,0.0000,2.2900,2.4350,0.03,0,0,0,,0.0000000,0.0000000
OPTCUREURINR31-MAR-2021CE88.25,0.3375000,0.0000,0.0000,0.0000,3.2825,0.2850,0.05,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021CE88.25,2.9625000,0.0000,0.0000,0.0000,4.1625,2.8800,0.08,0,0,0,,0.0000000,0.0000000
OPTCUREURINR16-APR-2021CE88.25,0.6150000,0.0000,0.0000,0.0000,2.3200,0.5475,0.07,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-SEP-2021PE88.25,0.0700000,0.0000,0.0000,0.0000,1.1600,0.0675,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR26-MAR-2021PE88.25,0.0000000,0.0000,0.0000,0.0000,5.2825,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-JUN-2021PE88.25,0.0125000,0.0000,0.0000,0.0000,1.3825,0.0125,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-JUN-2021CE88.25,14.5250000,0.0000,0.0000,0.0000,10.7200,14.5125,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR26-MAR-2021CE88.25,13.3075000,0.0000,0.0000,0.0000,11.2100,13.3050,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-SEP-2021CE88.25,15.6225000,0.0000,0.0000,0.0000,10.5125,15.6325,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR23-APR-2021PE88.25,1.3775000,0.0000,0.0000,0.0000,0.8000,1.4525,0.08,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-APR-2021PE88.25,1.3850000,0.0000,0.0000,0.0000,0.7625,1.4575,0.07,0,0,0,,0.0000000,0.0000000
OPTCUREURINR21-MAY-2021PE88.25,1.4400000,0.0000,0.0000,0.0000,0.6800,1.5050,0.07,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021PE88.25,1.4975000,0.0000,0.0000,0.0000,2.3000,1.5325,0.04,0,0,0,,0.0000000,0.0000000
OPTCUREURINR26-MAR-2021PE88.25,1.2950000,0.0000,0.0000,0.0000,1.0150,1.3775,0.08,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-MAY-2021PE88.25,1.4450000,0.0000,0.0000,0.0000,1.1025,1.5100,0.07,0,0,0,,0.0000000,0.0000000
OPTCUREURINR19-MAR-2021PE88.25,1.2825000,0.0000,0.0000,0.0000,0.4875,1.3875,0.11,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021PE88.25,1.4600000,0.0000,0.0000,0.0000,3.0200,1.5150,0.06,0,0,0,,0.0000000,0.0000000
OPTCUREURINR27-MAY-2021PE88.25,1.4450000,0.0000,0.0000,0.0000,0.8800,1.5075,0.06,0,0,0,,0.0000000,0.0000000
OPTCUREURINR09-APR-2021PE88.25,1.3525000,0.0000,0.0000,0.0000,0.7425,1.3800,0.03,0,0,0,,0.0000000,0.0000000
OPTCUREURINR14-MAY-2021PE88.25,1.4325000,0.0000,0.0000,0.0000,0.9775,1.5000,0.07,0,0,0,,0.0000000,0.0000000
OPTCUREURINR12-MAR-2021PE88.25,1.3050000,0.0000,0.0000,0.0000,0.5350,1.4450,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR31-MAR-2021PE88.25,1.3000000,0.0000,0.0000,0.0000,0.4500,1.3775,0.08,0,0,0,,0.0000000,0.0000000
OPTCUREURINR16-APR-2021PE88.25,1.3650000,0.0000,0.0000,0.0000,0.7925,1.4425,0.08,0,0,0,,0.0000000,0.0000000
OPTCUREURINR07-MAY-2021PE88.25,1.3950000,0.0000,0.0000,0.0000,0.7825,1.4650,0.07,0,0,0,,0.0000000,0.0000000
OPTCUREURINR29-DEC-2021PE88.25,1.4675000,0.0000,0.0000,0.0000,0.9225,1.5075,0.04,0,0,0,,0.0000000,0.0000000
OPTCUREURINR30-APR-2021PE88.25,1.3875000,0.0000,0.0000,0.0000,1.1450,1.4600,0.07,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-JUN-2021PE88.5,0.0150000,0.0000,0.0000,0.0000,1.4375,0.0150,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR26-MAR-2021PE88.5,0.0000000,0.0000,0.0000,0.0000,5.3850,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-SEP-2021PE88.5,0.0775000,0.0000,0.0000,0.0000,1.2125,0.0750,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR26-MAR-2021CE88.5,13.0575000,0.0000,0.0000,0.0000,11.0725,13.0550,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-SEP-2021CE88.5,15.3875000,0.0000,0.0000,0.0000,10.3225,15.3975,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-JUN-2021CE88.5,14.2800000,0.0000,0.0000,0.0000,10.5350,14.2675,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR12-MAR-2021CE88.5,0.0025000,0.0000,0.0000,0.0000,2.7700,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-JUN-2021CE100,4.2300000,0.0000,0.0000,0.0000,4.0075,4.2025,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR09-APR-2021CE100,2.3975000,0.0000,0.0000,0.0000,2.7425,2.4250,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR27-MAY-2021CE100,3.5600000,0.0000,0.0000,0.0000,4.6025,3.5350,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-APR-2021CE100,2.9175000,0.0000,0.0000,0.0000,2.9850,2.8900,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR26-MAR-2021CE100,1.6950000,1.5200,1.7400,1.4500,1.6450,1.6450,0.05,122,20,20,,2032687.5000000,32687.5000000
OPTCURGBPINR19-MAR-2021CE100,1.7000000,0.0000,0.0000,0.0000,2.6500,1.6625,0.04,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR23-APR-2021PE100,0.7775000,0.0000,0.0000,0.0000,1.7000,0.7625,0.02,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR30-APR-2021PE100,0.8450000,0.0000,0.0000,0.0000,2.0175,0.8300,0.02,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-MAY-2021PE100,1.0900000,0.0000,0.0000,0.0000,1.0850,1.0775,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR16-APR-2021PE100,0.7000000,0.0000,0.0000,0.0000,1.6225,0.6825,0.02,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR27-MAY-2021PE100,1.0825000,0.0000,0.0000,0.0000,0.9275,1.0700,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-JUN-2021PE100,1.2700000,0.0000,0.0000,0.0000,5.9525,1.2600,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR12-MAR-2021PE100,0.0475000,0.0000,0.0000,0.0000,2.3400,0.0225,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-SEP-2021PE100,1.6575000,0.0000,0.0000,0.0000,4.8950,1.6375,0.02,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR09-APR-2021PE100,0.6125000,0.0000,0.0000,0.0000,1.8500,0.5700,0.04,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR16-APR-2021PE64.25,0.0600000,0.0000,0.0000,0.0000,0.0200,0.0600,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR29-DEC-2021PE64.25,0.5450000,0.0000,0.0000,0.0000,0.2675,0.5525,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-JUN-2021PE64.25,0.2525000,0.0000,0.0000,0.0000,0.5850,0.2575,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR07-MAY-2021PE64.25,0.1175000,0.0000,0.0000,0.0000,0.0325,0.1200,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR30-APR-2021PE64.25,0.0975000,0.0000,0.0000,0.0000,0.0425,0.1000,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR12-MAR-2021PE64.25,0.0000000,0.0000,0.0000,0.0000,0.0100,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR23-APR-2021PE64.25,0.0800000,0.0000,0.0000,0.0000,0.0250,0.0800,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR21-MAY-2021PE64.25,0.1600000,0.0000,0.0000,0.0000,0.0750,0.1650,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR19-MAR-2021PE64.25,0.0025000,0.0000,0.0000,0.0000,0.0125,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR21-MAY-2021CE64.5,3.5525000,0.0000,0.0000,0.0000,4.8350,3.4725,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR19-MAR-2021CE64.5,2.7500000,0.0000,0.0000,0.0000,6.6050,2.6675,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR14-MAY-2021CE64.5,3.4625000,0.0000,0.0000,0.0000,5.1850,3.3800,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR29-DEC-2021CE64.5,5.8650000,0.0000,0.0000,0.0000,9.2200,5.7875,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-JUN-2021CE64.5,4.0300000,0.0000,0.0000,0.0000,9.3750,3.9525,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR26-MAR-2021CE64.5,2.8450000,0.0000,0.0000,0.0000,10.9800,2.7675,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR30-APR-2021CE64.5,3.3025000,0.0000,0.0000,0.0000,5.7200,3.2225,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR09-APR-2021CE64.5,3.0125000,0.0000,0.0000,0.0000,6.5700,2.9800,0.03,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR27-MAY-2021CE64.5,3.6300000,0.0000,0.0000,0.0000,5.4600,3.5500,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR12-MAR-2021CE64.5,2.6650000,0.0000,0.0000,0.0000,6.5400,2.5775,0.09,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR07-MAY-2021CE64.5,3.3975000,0.0000,0.0000,0.0000,6.0375,3.3200,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR23-APR-2021CE64.5,3.2050000,0.0000,0.0000,0.0000,6.4450,3.1250,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR31-MAR-2021CE64.5,2.9175000,0.0000,0.0000,0.0000,6.7150,2.8400,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR16-APR-2021CE64.5,3.1100000,0.0000,0.0000,0.0000,6.8975,3.0275,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-MAY-2021CE64.5,3.6425000,0.0000,0.0000,0.0000,4.3225,3.5625,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-SEP-2021CE64.5,4.9925000,0.0000,0.0000,0.0000,8.7675,4.9300,0.06,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-APR-2021CE64.5,3.2750000,0.0000,0.0000,0.0000,6.6850,3.1950,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR27-MAY-2021PE64.5,0.2075000,0.0000,0.0000,0.0000,0.0725,0.2125,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR29-DEC-2021PE64.5,0.5900000,0.0000,0.0000,0.0000,0.2825,0.6000,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-APR-2021PE64.5,0.1150000,0.0000,0.0000,0.0000,0.0325,0.1200,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-JUN-2021PE64.5,0.2900000,0.0000,0.0000,0.0000,0.5900,0.2950,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR23-APR-2021PE64.5,0.1000000,0.0000,0.0000,0.0000,0.0300,0.1025,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR21-MAY-2021PE64.5,0.1900000,0.0000,0.0000,0.0000,0.0925,0.1950,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-MAY-2021PE64.5,0.2100000,0.0000,0.0000,0.0000,0.1475,0.2175,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR07-MAY-2021CE71.75,0.1050000,0.0000,0.0000,0.0000,0.8500,0.0950,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR23-APR-2021CE71.75,0.0500000,0.0000,0.0000,0.0000,1.0300,0.0425,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR19-MAR-2021CE71.75,0.0000000,0.0000,0.0000,0.0000,1.3225,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR12-MAR-2021CE71.75,0.0000000,0.0000,0.0000,0.0000,1.4475,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR14-MAY-2021CE71.75,0.1350000,0.0000,0.0000,0.0000,0.5600,0.1225,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR09-APR-2021CE71.75,0.0150000,0.0000,0.0000,0.0000,1.1025,0.0125,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR29-DEC-2021CE71.75,1.7175000,0.0000,0.0000,0.0000,4.3125,1.6725,0.05,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-MAY-2021CE71.75,0.2075000,0.0000,0.0000,0.0000,0.3550,0.1925,0.02,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-JUN-2021CE71.75,0.4000000,0.0000,0.0000,0.0000,4.4350,0.3775,0.02,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR26-MAR-2021CE71.75,0.0025000,0.0000,0.0000,0.0000,7.2250,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR16-APR-2021CE71.75,0.0300000,0.0000,0.0000,0.0000,1.2450,0.0250,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-SEP-2021CE71.75,1.0400000,0.0000,0.0000,0.0000,3.8400,1.0100,0.03,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR30-APR-2021CE71.75,0.0750000,0.0000,0.0000,0.0000,0.7350,0.0675,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-APR-2021CE71.75,0.0675000,0.0000,0.0000,0.0000,1.1950,0.0600,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR27-MAY-2021CE71.75,0.2025000,0.0000,0.0000,0.0000,0.6850,0.1850,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR12-MAR-2021PE71.75,0.0025000,0.0025,0.0025,0.0025,0.0025,0.0025,0.00,3242,103,103,,7390507.5000000,257.5000000
